order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,month,quarter,profit_margin
IN-2014-17223,2014-08-20,2014-08-23,Second Class,Sonia Sunley,Consumer,Yogyakarta,Indonesia,APAC,Southeast Asia,FUR-FU-10001933,Furniture,Furnishings,"Tenex Stacking Tray, Black",111,6,0.27,4.3902,15.11,Medium,2014,8,3,0.03955135135135135
US-2014-100398,2014-08-20,2014-08-24,Standard Class,Denny Ordway,Consumer,Utah,United States,US,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",103,3,0.2,37.236,13.33,High,2014,8,3,0.3615145631067961
ID-2014-49388,2014-08-20,2014-08-24,Standard Class,Benjamin Farhat,Home Office,Ho Chí Minh City,Vietnam,APAC,Southeast Asia,OFF-SU-10000723,Office Supplies,Supplies,"Kleencut Shears, Steel",153,4,0.17,3.6444,12.11,Medium,2014,8,3,0.023819607843137254
ID-2014-12470,2014-08-20,2014-08-23,First Class,Anna Chung,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-AR-10001508,Office Supplies,Art,"BIC Canvas, Water Color",60,2,0.47,-38.7072,8.06,High,2014,8,3,-0.64512
MX-2014-153899,2014-08-20,2014-08-27,Standard Class,Charlotte Melton,Consumer,Santa Fe,Argentina,LATAM,South,OFF-EN-10004410,Office Supplies,Envelopes,"GlobeWeis Mailers, Security-Tint",82,5,0.4,0.0,7.47,Low,2014,8,3,0.0
TU-2014-2520,2014-08-20,2014-08-27,Standard Class,Helen Andreada,Consumer,Kayseri,Turkey,EMEA,EMEA,FUR-IKE-10004815,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile",50,1,0.6,-15.03,6.81,Low,2014,8,3,-0.3006
MX-2014-150686,2014-08-20,2014-08-26,Standard Class,Elpida Rittenbach,Corporate,Santiago de Cuba,Cuba,LATAM,Caribbean,OFF-EN-10001538,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",38,3,0.0,7.14,5.48,Low,2014,8,3,0.18789473684210525
ES-2014-4417507,2014-08-20,2014-08-27,Standard Class,Toby Carlisle,Consumer,Ile-de-France,France,EU,Central,OFF-BI-10000341,Office Supplies,Binders,"Ibico Binding Machine, Recycled",104,2,0.0,18.6,5.27,Medium,2014,8,3,0.17884615384615385
ES-2014-1009423,2014-08-20,2014-08-24,Standard Class,Heather Jas,Home Office,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-BI-10001723,Office Supplies,Binders,"Avery Binder, Clear",62,5,0.0,6.15,4.81,Medium,2014,8,3,0.09919354838709678
ES-2014-4244280,2014-08-20,2014-08-23,First Class,Liz Willingham,Consumer,Ile-de-France,France,EU,Central,OFF-ST-10002659,Office Supplies,Storage,"Smead Shelving, Wire Frame",43,1,0.1,17.28,3.27,High,2014,8,3,0.4018604651162791
IN-2014-17160,2014-08-20,2014-08-22,First Class,Kristen Hastings,Corporate,Hubei,China,APAC,North Asia,OFF-FA-10000720,Office Supplies,Fasteners,"Advantus Rubber Bands, Bulk Pack",41,5,0.5,-8.325,2.18,High,2014,8,3,-0.20304878048780486
MX-2014-135874,2014-08-20,2014-08-26,Standard Class,Stephanie Ulpright,Home Office,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-FA-10004924,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",22,3,0.2,1.944,1.42,Medium,2014,8,3,0.08836363636363637
ES-2014-4936686,2014-08-20,2014-08-20,Same Day,Kelly Williams,Consumer,Baden-Württemberg,Germany,EU,Central,OFF-ST-10003335,Office Supplies,Storage,"Smead Box, Blue",19,2,0.1,-2.154,1.37,High,2014,8,3,-0.11336842105263158
TU-2014-4750,2014-08-20,2014-08-26,Standard Class,Adam Bellavance,Home Office,Izmir,Turkey,EMEA,EMEA,OFF-ENE-10000516,Office Supplies,Paper,"Enermax Note Cards, Multicolor",13,1,0.6,-12.744,1.13,Medium,2014,8,3,-0.9803076923076923
ID-2014-37453,2014-08-20,2014-08-26,Standard Class,Dennis Pardue,Home Office,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-BI-10001324,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",11,2,0.17,-0.813,1.1,Medium,2014,8,3,-0.07390909090909091
ES-2014-1670293,2014-08-20,2014-08-24,Standard Class,Philip Brown,Consumer,England,United Kingdom,EU,North,OFF-BI-10000563,Office Supplies,Binders,"Acco Hole Reinforcements, Durable",15,2,0.1,5.988,0.94,Medium,2014,8,3,0.39920000000000005
CA-2014-115777,2014-08-20,2014-08-25,Standard Class,Doug O'Connell,Consumer,Massachusetts,United States,US,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,19,3,0.0,9.3312,0.67,High,2014,8,3,0.49111578947368423
CA-2014-101728,2014-08-20,2014-08-24,Standard Class,Sonia Cooley,Consumer,Illinois,United States,US,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2,2,0.8,-3.9032,0.35,High,2014,8,3,-1.9516
TU-2014-7930,2014-08-20,2014-08-24,Standard Class,John Grady,Corporate,Adana,Turkey,EMEA,EMEA,OFF-STO-10002042,Office Supplies,Fasteners,"Stockwell Staples, Metal",4,1,0.6,-3.498,0.27,Medium,2014,8,3,-0.8745
IT-2014-2254772,2014-08-21,2014-08-24,Second Class,Ken Dana,Corporate,Cork,Ireland,EU,North,FUR-CH-10000068,Furniture,Chairs,"Office Star Steel Folding Chair, Red",413,9,0.5,-313.875,90.14,Critical,2014,8,3,-0.7599878934624698
US-2014-101651,2014-08-21,2014-08-21,Same Day,Steve Chapman,Corporate,Santa Fe,Argentina,LATAM,South,OFF-ST-10002930,Office Supplies,Storage,"Eldon Lockers, Industrial",635,8,0.4,-74.112,80.6,Medium,2014,8,3,-0.11671181102362203
ES-2014-2964353,2014-08-21,2014-08-27,Standard Class,Alan Hwang,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-AP-10004512,Office Supplies,Appliances,"Hoover Stove, Red",512,1,0.1,227.373,78.8,Low,2014,8,3,0.444087890625
IN-2014-34576,2014-08-21,2014-08-23,Second Class,Chad Cunningham,Home Office,Odisha,India,APAC,Central Asia,TEC-PH-10003927,Technology,Phones,"Nokia Audio Dock, with Caller ID",834,5,0.0,316.8,70.84,High,2014,8,3,0.37985611510791367
ES-2014-1053789,2014-08-21,2014-08-23,Second Class,Michelle Tran,Home Office,North Rhine-Westphalia,Germany,EU,Central,FUR-BO-10004053,Furniture,Bookcases,"Dania Library with Doors, Metal",977,3,0.1,271.332,63.4,Medium,2014,8,3,0.2777195496417605
IV-2014-4540,2014-08-21,2014-08-25,Standard Class,Michelle Lonsdale,Corporate,Lagunes,Cote d'Ivoire,Africa,Africa,FUR-SAF-10000213,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",881,2,0.0,334.86,56.62,Medium,2014,8,3,0.38009080590238364
SF-2014-8060,2014-08-21,2014-08-21,Same Day,Jay Fein,Consumer,Western Cape,South Africa,Africa,Africa,OFF-ELD-10001477,Office Supplies,Storage,"Eldon Lockers, Single Width",198,1,0.0,96.99,48.13,Critical,2014,8,3,0.4898484848484848
IN-2014-27100,2014-08-21,2014-08-25,Standard Class,Logan Haushalter,Consumer,New South Wales,Australia,APAC,Oceania,TEC-MA-10002093,Technology,Machines,"StarTech Card Printer, Durable",736,5,0.1,8.04,46.31,High,2014,8,3,0.01092391304347826
ID-2014-35052,2014-08-21,2014-08-28,Standard Class,Stefanie Holloman,Corporate,Jawa Timur,Indonesia,APAC,Southeast Asia,TEC-MA-10000473,Technology,Machines,"Epson Receipt Printer, Durable",486,5,0.17,128.7225,44.34,Low,2014,8,3,0.2648611111111111
IN-2014-32735,2014-08-21,2014-08-27,Standard Class,Clay Rozendal,Home Office,New South Wales,Australia,APAC,Oceania,OFF-AR-10004749,Office Supplies,Art,"BIC Canvas, Blue",242,5,0.1,-21.6,28.16,Medium,2014,8,3,-0.08925619834710745
IT-2014-5786366,2014-08-21,2014-08-21,Same Day,Jesus Ocampo,Home Office,England,United Kingdom,EU,North,FUR-FU-10002655,Furniture,Furnishings,"Deflect-O Door Stop, Black",132,5,0.4,-79.2,27.18,Medium,2014,8,3,-0.6
US-2014-111241,2014-08-21,2014-08-23,Second Class,Gene McClure,Consumer,California,United States,US,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,239,5,0.2,77.714,23.63,Medium,2014,8,3,0.325163179916318
MX-2014-154557,2014-08-21,2014-08-25,Second Class,Ben Ferrer,Home Office,Duarte,Dominican Republic,LATAM,Caribbean,OFF-ST-10003718,Office Supplies,Storage,"Fellowes Shelving, Single Width",93,3,0.2,28.932,17.39,High,2014,8,3,0.31109677419354836
IN-2014-85417,2014-08-21,2014-08-26,Standard Class,Heather Kirkland,Corporate,Wellington,New Zealand,APAC,Oceania,OFF-ST-10004794,Office Supplies,Storage,"Rogers Shelving, Blue",249,4,0.0,104.28,16.4,Medium,2014,8,3,0.41879518072289157
ES-2014-5860410,2014-08-21,2014-08-24,First Class,Maxwell Schwartz,Consumer,Lazio,Italy,EU,South,OFF-AR-10001418,Office Supplies,Art,"BIC Markers, Easy-Erase",80,3,0.0,22.41,16.28,High,2014,8,3,0.280125
MX-2014-148726,2014-08-21,2014-08-27,Standard Class,Joni Wasserman,Consumer,San Salvador,El Salvador,LATAM,Central,FUR-CH-10000171,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable",118,2,0.0,47.04,15.23,Low,2014,8,3,0.39864406779661016
IN-2014-32168,2014-08-21,2014-08-21,Same Day,Tamara Chand,Corporate,Andhra Pradesh,India,APAC,Central Asia,FUR-FU-10002928,Furniture,Furnishings,"Eldon Light Bulb, Erganomic",48,2,0.0,19.5,12.22,High,2014,8,3,0.40625
MX-2014-169824,2014-08-21,2014-08-27,Standard Class,Laurel Workman,Corporate,São Paulo,Brazil,LATAM,South,OFF-ST-10002164,Office Supplies,Storage,"Rogers Lockers, Industrial",141,1,0.0,45.24,11.92,Medium,2014,8,3,0.32085106382978723
CA-2014-119011,2014-08-21,2014-08-26,Standard Class,Lisa Ryan,Corporate,California,United States,US,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,108,3,0.2,10.788,11.71,High,2014,8,3,0.09988888888888889
RW-2014-4910,2014-08-21,2014-08-25,Standard Class,Luke Weiss,Consumer,Kigali,Rwanda,Africa,Africa,TEC-OKI-10004199,Technology,Machines,"Okidata Receipt Printer, White",121,1,0.0,7.26,9.62,Medium,2014,8,3,0.06
ES-2014-3629794,2014-08-21,2014-08-26,Standard Class,David Wiener,Corporate,Lorraine,France,EU,Central,OFF-BI-10004541,Office Supplies,Binders,"Wilson Jones Binder, Durable",73,5,0.0,2.85,7.09,Medium,2014,8,3,0.03904109589041096
SA-2014-2230,2014-08-21,2014-08-26,Standard Class,Gary McGarr,Consumer,Makkah,Saudi Arabia,EMEA,EMEA,TEC-ENE-10002254,Technology,Accessories,"Enermax Keyboard, Programmable",85,1,0.0,36.51,6.99,Medium,2014,8,3,0.4295294117647059
NI-2014-9170,2014-08-21,2014-08-25,Standard Class,Marina Lichtenstein,Corporate,Lagos,Nigeria,Africa,Africa,OFF-ROG-10002132,Office Supplies,Storage,"Rogers Lockers, Industrial",127,2,0.7,-135.78,6.46,High,2014,8,3,-1.0691338582677166
ES-2014-5163200,2014-08-21,2014-08-21,Same Day,Jill Matthias,Consumer,Ile-de-France,France,EU,Central,OFF-BI-10002935,Office Supplies,Binders,"Wilson Jones Binder, Clear",25,2,0.0,1.98,4.89,High,2014,8,3,0.07919999999999999
SO-2014-3310,2014-08-21,2014-08-25,Standard Class,Susan MacKendrick,Consumer,Banaadir,Somalia,Africa,Africa,FUR-ADV-10000183,Furniture,Furnishings,"Advantus Photo Frame, Black",53,1,0.0,0.51,3.42,Medium,2014,8,3,0.009622641509433963
CA-2014-137344,2014-08-21,2014-08-21,Same Day,Eleni McCrary,Corporate,Massachusetts,United States,US,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",40,3,0.0,10.4754,3.39,Medium,2014,8,3,0.26188500000000003
US-2014-114356,2014-08-21,2014-08-27,Standard Class,Tonja Turnell,Home Office,North Carolina,United States,US,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,36,1,0.2,3.596,1.81,Medium,2014,8,3,0.09988888888888889
ES-2014-1559544,2014-08-21,2014-08-25,Standard Class,Dave Poirier,Corporate,Sicily,Italy,EU,South,OFF-BI-10001833,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",22,3,0.0,6.75,1.62,Medium,2014,8,3,0.3068181818181818
CA-2014-105326,2014-08-21,2014-08-28,Standard Class,Kean Thornton,Consumer,California,United States,US,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,26,4,0.0,12.4416,1.27,Medium,2014,8,3,0.4785230769230769
TU-2014-6240,2014-08-21,2014-08-25,Standard Class,Ionia McGrath,Consumer,Izmir,Turkey,EMEA,EMEA,OFF-BIN-10000711,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",10,1,0.6,-8.37,1.19,High,2014,8,3,-0.837
US-2014-102183,2014-08-22,2014-08-29,Standard Class,Pete Kriz,Consumer,New York,United States,US,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4306,6,0.2,1453.1238,398.64,Medium,2014,8,3,0.33746488620529497
SF-2014-4490,2014-08-22,2014-08-26,Standard Class,Craig Carroll,Consumer,Western Cape,South Africa,Africa,Africa,FUR-BEV-10004805,Furniture,Tables,"Bevis Conference Table, Rectangular",1843,2,0.0,884.46,130.25,Medium,2014,8,3,0.47990233315246883
IT-2014-3090371,2014-08-22,2014-08-26,Standard Class,Katherine Ducich,Consumer,Ile-de-France,France,EU,Central,FUR-FU-10001438,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",880,8,0.0,96.72,123.42,High,2014,8,3,0.10990909090909091
IZ-2014-7180,2014-08-22,2014-08-26,Standard Class,Dianna Wilson,Home Office,Arbil,Iraq,EMEA,EMEA,FUR-HON-10000103,Furniture,Chairs,"Hon Swivel Stool, Red",655,4,0.0,98.16,120.16,High,2014,8,3,0.1498625954198473
IT-2014-4180265,2014-08-22,2014-08-24,Second Class,Lindsay Williams,Corporate,Umbria,Italy,EU,South,TEC-PH-10000493,Technology,Phones,"Apple Smart Phone, Full Size",765,2,0.4,-153.0,109.25,High,2014,8,3,-0.2
US-2014-109253,2014-08-22,2014-08-23,First Class,Patrick Ryan,Consumer,California,United States,US,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,569,3,0.2,28.4364,104.24,Medium,2014,8,3,0.04997609841827768
US-2014-141985,2014-08-22,2014-08-24,Second Class,Cindy Schnelling,Corporate,Chihuahua,Mexico,LATAM,North,FUR-BO-10004425,Furniture,Bookcases,"Sauder Library with Doors, Mobile",624,3,0.2,31.2,93.37,Critical,2014,8,3,0.049999999999999996
CA-2014-121489,2014-08-22,2014-08-26,Second Class,Candace McMahon,Corporate,Washington,United States,US,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,573,6,0.0,34.3548,73.04,Medium,2014,8,3,0.05995602094240837
IN-2014-45258,2014-08-22,2014-08-24,Second Class,Evan Bailliet,Consumer,Uttar Pradesh,India,APAC,Central Asia,FUR-CH-10004694,Furniture,Chairs,"Office Star Rocking Chair, Black",554,4,0.0,199.32,72.93,High,2014,8,3,0.35978339350180505
CA-2014-155705,2014-08-22,2014-08-24,Second Class,Natalie Fritzler,Consumer,Mississippi,United States,US,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866,4,0.0,225.264,63.98,High,2014,8,3,0.2601200923787529
IN-2014-21731,2014-08-22,2014-08-24,First Class,Charles Sheldon,Corporate,Dhaka,Bangladesh,APAC,Central Asia,FUR-CH-10000994,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",1013,7,0.0,171.99,61.82,Medium,2014,8,3,0.16978282329713723
HR-2014-2520,2014-08-22,2014-08-26,Standard Class,Logan Haushalter,Consumer,Zagrebacka,Croatia,EMEA,EMEA,FUR-BUS-10002989,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",825,2,0.0,338.34,53.55,Medium,2014,8,3,0.41010909090909087
ID-2014-33659,2014-08-22,2014-08-28,Standard Class,Valerie Dominguez,Consumer,Bangkok,Thailand,APAC,Southeast Asia,FUR-FU-10002890,Furniture,Furnishings,"Rubbermaid Frame, Durable",546,7,0.27,-104.8488,44.16,Medium,2014,8,3,-0.19203076923076923
ES-2014-1577544,2014-08-22,2014-08-28,Standard Class,Sample Company A,Home Office,England,United Kingdom,EU,North,FUR-CH-10002373,Furniture,Chairs,"Office Star Rocking Chair, Set of Two",429,3,0.0,17.1,34.85,Low,2014,8,3,0.039860139860139865
IN-2014-15767,2014-08-22,2014-08-27,Standard Class,Cathy Hwang,Home Office,Heilongjiang,China,APAC,North Asia,OFF-PA-10004286,Office Supplies,Paper,"Enermax Cards & Envelopes, Recycled",235,5,0.0,61.05,26.31,Medium,2014,8,3,0.25978723404255316
IT-2014-4905567,2014-08-22,2014-08-26,Second Class,Saphhira Shifley,Corporate,Sicily,Italy,EU,South,TEC-PH-10002586,Technology,Phones,"Nokia Office Telephone, with Caller ID",195,5,0.4,-117.36,24.26,High,2014,8,3,-0.6018461538461538
ES-2014-1012006,2014-08-22,2014-08-24,Second Class,Toby Carlisle,Consumer,England,United Kingdom,EU,North,OFF-AR-10001269,Office Supplies,Art,"BIC Markers, Water Color",118,4,0.0,41.4,20.37,Critical,2014,8,3,0.3508474576271186
CA-2014-112956,2014-08-22,2014-08-28,Standard Class,Tracy Hopkins,Home Office,Maryland,United States,US,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,277,5,0.0,133.152,19.53,Medium,2014,8,3,0.48069314079422376
IT-2014-4533109,2014-08-22,2014-08-28,Standard Class,Arthur Prichep,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,TEC-MA-10004452,Technology,Machines,"Epson Receipt Printer, Durable",299,3,0.15,-28.1475,16.6,Medium,2014,8,3,-0.09413879598662207
ES-2014-4515685,2014-08-22,2014-08-27,Standard Class,Yoseph Carroll,Corporate,Madrid,Spain,EU,South,FUR-FU-10003540,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",191,8,0.0,53.52,15.7,High,2014,8,3,0.28020942408376964
US-2014-135335,2014-08-22,2014-08-29,Standard Class,David Philippe,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,TEC-PH-10003945,Technology,Phones,"Nokia Audio Dock, VoIP",178,2,0.2,-42.288,14.65,Medium,2014,8,3,-0.23757303370786514
IN-2014-14878,2014-08-22,2014-08-26,Standard Class,Mark Van Huff,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-AP-10001254,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Red",175,3,0.17,46.5003,14.63,Medium,2014,8,3,0.265716
IN-2014-36627,2014-08-22,2014-08-26,Standard Class,Juliana Krohn,Consumer,Rajasthan,India,APAC,Central Asia,FUR-CH-10004163,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",169,2,0.0,33.84,12.29,Medium,2014,8,3,0.20023668639053258
IN-2014-25350,2014-08-22,2014-08-28,Standard Class,Berenike Kampe,Consumer,Yangon,Myanmar (Burma),APAC,Southeast Asia,OFF-EN-10001976,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Security-Tint",122,3,0.17,16.0416,10.99,Medium,2014,8,3,0.1314885245901639
CA-2014-117646,2014-08-22,2014-08-26,Standard Class,Sung Chung,Consumer,Colorado,United States,US,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237,3,0.2,20.7459,10.89,Medium,2014,8,3,0.08753544303797468
TU-2014-2850,2014-08-22,2014-08-26,Standard Class,Shahid Shariari,Consumer,Sanliurfa,Turkey,EMEA,EMEA,TEC-SAN-10001506,Technology,Accessories,"SanDisk Router, Programmable",103,1,0.6,-98.01,9.9,Medium,2014,8,3,-0.9515533980582525
CA-2014-144750,2014-08-22,2014-08-22,Same Day,Dionis Lloyd,Corporate,Arizona,United States,US,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,84,1,0.2,29.358,9.42,High,2014,8,3,0.34950000000000003
IN-2014-19218,2014-08-22,2014-08-26,Standard Class,Jeremy Lonsdale,Consumer,Liaoning,China,APAC,North Asia,OFF-SU-10000618,Office Supplies,Supplies,"Acme Trimmer, High Speed",89,2,0.0,32.94,9.23,High,2014,8,3,0.37011235955056176
EG-2014-1300,2014-08-22,2014-08-24,First Class,Dave Kipp,Consumer,Al Qahirah,Egypt,Africa,Africa,OFF-SAN-10002484,Office Supplies,Art,"Sanford Canvas, Blue",51,1,0.0,14.64,8.48,High,2014,8,3,0.28705882352941176
CM-2014-1600,2014-08-22,2014-08-27,Second Class,Laurel Workman,Corporate,Ouest,Cameroon,Africa,Africa,OFF-FEL-10003785,Office Supplies,Storage,"Fellowes Shelving, Industrial",58,1,0.0,25.65,5.75,Medium,2014,8,3,0.4422413793103448
MO-2014-360,2014-08-22,2014-08-26,Standard Class,Bill Stewart,Corporate,Fès-Boulemane,Morocco,Africa,Africa,OFF-BIC-10003841,Office Supplies,Art,"BIC Canvas, Water Color",57,1,0.0,0.54,4.55,High,2014,8,3,0.009473684210526316
TU-2014-100,2014-08-22,2014-08-25,First Class,Becky Castell,Home Office,Istanbul,Turkey,EMEA,EMEA,TEC-PAN-10002583,Technology,Machines,"Panasonic Calculator, Wireless",20,1,0.6,-29.178,3.79,Medium,2014,8,3,-1.4589
SF-2014-6000,2014-08-22,2014-08-22,Same Day,Magdelene Morse,Consumer,Gauteng,South Africa,Africa,Africa,FUR-DEF-10000622,Furniture,Furnishings,"Deflect-O Light Bulb, Black",19,1,0.0,6.81,3.21,Medium,2014,8,3,0.3584210526315789
CA-2014-126956,2014-08-22,2014-08-29,Standard Class,Greg Tran,Consumer,Minnesota,United States,US,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37,4,0.0,10.7996,2.65,Medium,2014,8,3,0.2918810810810811
ES-2014-1120216,2014-08-22,2014-08-28,Standard Class,Dan Lawera,Consumer,North Rhine-Westphalia,Germany,EU,Central,OFF-BI-10001119,Office Supplies,Binders,"Wilson Jones Index Tab, Clear",18,3,0.0,1.53,1.37,Medium,2014,8,3,0.085
RS-2014-2060,2014-08-22,2014-08-27,Standard Class,Eudokia Martin,Corporate,Chelyabinsk,Russia,EMEA,EMEA,OFF-ACC-10002772,Office Supplies,Binders,"Acco Index Tab, Economy",10,1,0.0,4.62,0.98,Medium,2014,8,3,0.462
IR-2014-6740,2014-08-22,2014-08-27,Standard Class,Jennifer Ferguson,Consumer,Khuzestan,Iran,EMEA,EMEA,OFF-SME-10004740,Office Supplies,Labels,"Smead Shipping Labels, Adjustable",10,1,0.0,0.66,0.88,Medium,2014,8,3,0.066
TU-2014-2150,2014-08-22,2014-08-27,Standard Class,Cynthia Delaney,Home Office,Izmir,Turkey,EMEA,EMEA,OFF-STO-10001310,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",6,1,0.6,-6.954,0.35,Medium,2014,8,3,-1.159
HU-2014-960,2014-08-23,2014-08-28,Standard Class,Sally Hughsby,Corporate,Gyor,Hungary,EMEA,EMEA,TEC-MEM-10002202,Technology,Accessories,"Memorex Router, USB",3450,14,0.0,275.94,304.75,Medium,2014,8,3,0.07998260869565217
IN-2014-67343,2014-08-23,2014-08-26,First Class,Nick Radford,Consumer,Guangdong,China,APAC,North Asia,TEC-MA-10004502,Technology,Machines,"Epson Inkjet, Wireless",616,2,0.0,265.02,169.09,High,2014,8,3,0.4302272727272727
ES-2014-5591557,2014-08-23,2014-08-25,First Class,Janet Lee,Consumer,Aquitaine,France,EU,Central,TEC-CO-10002857,Technology,Copiers,"Sharp Fax and Copier, Color",578,4,0.15,231.216,116.95,High,2014,8,3,0.4000276816608997
IN-2014-62247,2014-08-23,2014-08-28,Standard Class,Christine Phan,Corporate,Uttar Pradesh,India,APAC,Central Asia,TEC-MA-10002998,Technology,Machines,"Okidata Receipt Printer, Durable",861,7,0.0,60.27,76.0,Medium,2014,8,3,0.07
CA-2014-131037,2014-08-23,2014-08-24,First Class,Tony Molinari,Consumer,California,United States,US,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,210,1,0.2,2.6251,65.94,High,2014,8,3,0.012500476190476192
US-2014-132381,2014-08-23,2014-08-25,First Class,Dean percer,Home Office,Pennsylvania,United States,US,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,315,2,0.4,-83.8752,61.08,High,2014,8,3,-0.2662704761904762
ES-2014-1532030,2014-08-23,2014-08-23,Same Day,Shahid Hopkins,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,TEC-AC-10003080,Technology,Accessories,"Logitech Memory Card, USB",207,2,0.0,33.12,39.02,High,2014,8,3,0.15999999999999998
IT-2014-2928591,2014-08-23,2014-08-27,Second Class,Carlos Soltero,Consumer,North Holland,Netherlands,EU,Central,FUR-FU-10001438,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",264,3,0.2,-29.7,32.17,Medium,2014,8,3,-0.1125
ID-2014-26288,2014-08-23,2014-08-29,Standard Class,Brendan Dodson,Home Office,Victoria,Australia,APAC,Oceania,TEC-CO-10003393,Technology,Copiers,"Sharp Personal Copier, Digital",323,3,0.1,-25.182,29.72,Medium,2014,8,3,-0.07796284829721362
IN-2014-34723,2014-08-23,2014-08-28,Standard Class,Xylona Preis,Consumer,Queensland,Australia,APAC,Oceania,FUR-CH-10003009,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",301,2,0.1,50.07,23.55,Medium,2014,8,3,0.1663455149501661
ES-2014-2846503,2014-08-23,2014-08-26,First Class,Richard Bierner,Consumer,England,United Kingdom,EU,North,OFF-LA-10000707,Office Supplies,Labels,"Avery Legal Exhibit Labels, Adjustable",46,5,0.0,14.25,13.0,Critical,2014,8,3,0.30978260869565216
US-2014-124716,2014-08-23,2014-08-28,Standard Class,Deanra Eno,Home Office,Aragua,Venezuela,LATAM,South,FUR-CH-10003514,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two",119,2,0.4,-35.848,8.02,Medium,2014,8,3,-0.3012436974789916
IN-2014-69506,2014-08-23,2014-08-28,Standard Class,Nicole Hansen,Corporate,South Australia,Australia,APAC,Oceania,OFF-PA-10003654,Office Supplies,Paper,"SanDisk Memo Slips, Recycled",61,4,0.1,7.404,5.8,Medium,2014,8,3,0.12137704918032786
ID-2014-54239,2014-08-23,2014-08-27,Standard Class,Daniel Byrd,Home Office,Sumatera Barat,Indonesia,APAC,Southeast Asia,OFF-AR-10003582,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",23,1,0.27,-7.1013,3.65,High,2014,8,3,-0.3087521739130435
SA-2014-7640,2014-08-23,2014-08-29,Standard Class,Roland Murray,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,OFF-SAN-10004881,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",54,2,0.0,27.06,3.47,Medium,2014,8,3,0.5011111111111111
